stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
15658,3003445,Sweitzer Ln+#14400,,39.088566,-76.898468,,
15659,3003446,Van Dusen Rd+Laurel Park Dr,,39.086014,-76.879784,,
15660,3003447,Van Dusen Rd+Cherry Ln,,39.094002,-76.875618,,
15674,1003458,Nicholson St NE+8 St NE,,38.957928,-76.994919,,
15675,1003459,Gallatin St NE+Sargent Rd NE,,38.952404,-76.989853,,
15687,3003452,Powder Mill Rd+Boxer Rd,,39.034912,-76.949295,,
15688,5002231,Mt Vernon Hwy+Grist Mill Rd,,38.714119,-77.131027,,
15744,6000950,W Broad St+#412,,38.885929,-77.176704,,
15748,2001482,New Hampshire Av+Mahan Rd,,39.033924,-76.986404,,
15769,3004006,Riggs Rd+Edwards Wy,,39.003967,-76.971428,,
16116,1001820,Georgia Av NW+Howard Pl NW,,38.922459,-77.022392,,
16122,1003613,Georgia Av NW+Decatur St NW,,38.948593,-77.026848,,
16123,1003614,Georgia Av NW+Eastern Av NW,,38.984329,-77.026619,,
16126,1003402,Independence Av SE+1 St SE,,38.887604,-77.005539,,
16136,2005298,Wheaton+Bay E,,39.038071,-77.051102,,
16138,3003949,Southern Av Station+Bay D,,38.840744,-76.975723,,
16180,1003594,Branch Av SE+Randle Cir SE,,38.877251,-76.961403,,
16181,1003592,Branch Av SE+O St SE,,38.872421,-76.960815,,
16182,1003593,Branch Av SE+Pennsylvania Av SE,,38.869621,-76.960503,,
16203,1003087,14 St NW+Irving St NW,,38.928436,-77.032646,,
16230,5004416,Nutley St+Barrick St,,38.867062,-77.262352,,
16231,5004417,Nutley St+Barrick St,,38.866989,-77.262421,,
16242,3004076,St George Bl+Waterfront St,,38.782227,-77.014099,,
16301,3003997,Hil Mar Dr+Round Hill Ln,,38.841675,-76.913925,,
16302,3003986,Hil Mar Dr+Princess Caroline Ct,,38.841648,-76.911652,,
16303,3003729,Hil Mar Dr+Monaco Ct,,38.843418,-76.910156,,
16304,3004001,Regency Ln+#5745,,38.843193,-76.908173,,
16305,3003992,Regency Pkwy+Andrew Jackson MS,,38.841675,-76.90921,,
16306,3003994,Regency Pkwy+Stoney Meadows Dr,,38.840508,-76.910324,,
16307,3000628,Suitland Rd+Regency Pkwy,,38.838928,-76.911133,,
16308,3003995,Regency Pkwy+Rock Quarry Ter,,38.840382,-76.910332,,
16309,3003993,Regency Pkwy+Andrew Jackson MS,,38.84161,-76.908928,,
16310,3004002,Regency Ln+#5745,,38.84333,-76.908089,,
16311,3003999,Hil Mar Dr+Princess Caroline Ct,,38.841797,-76.911209,,
16312,3004008,Hil Mar Dr+Little Hill Wy,,38.841824,-76.913979,,
16313,3004000,Hil Mar Dr+Monacco Ct,,38.843464,-76.91021,,
16320,3003215,Hyattsville Crossing+Bay C,,38.965176,-76.956146,,
16321,3002683,Hyattsville Crossing+Bay A,,38.965096,-76.955696,,
16323,3003209,Hyattsville Crossing+Bay D,,38.965126,-76.956436,,
16328,3004021,Hil Mar Dr+N Hil Mar Cir,,38.843857,-76.900551,,
16329,3003991,Hil Mar Dr+Dynasty Dr,,38.844772,-76.903946,,
16330,3004015,Surrey Square Ln+Regency Pkwy,,38.847366,-76.903465,,
16331,3004020,Surrey Square Ln+Berkshire ES,,38.845917,-76.899918,,
16333,3004016,Surrey Square Ln+Regency Pkwy,,38.847454,-76.903488,,
16334,3003990,Hil Mar Dr+S Hil Mar Cir,,38.84465,-76.903831,,
16335,3004007,Hil Mar Dr+N Hil Mar Cir,,38.843742,-76.900558,,
16340,1003216,Anacostia+Bay A,,38.862228,-76.996178,,
16342,3002571,Hyattsville Crossing+Bay B,,38.965103,-76.95594,,
16358,3000716,Boones Ln+Marlboro Pk,,38.849751,-76.881149,,
16419,4000903,S Washington St+Hunting Pt,,38.792751,-77.049591,,
16424,1001082,23 St NW+G St NW,,38.898174,-77.050079,,
16427,3003183,East-West Hwy+Hyattsville Crossing Entrance,,38.966717,-76.957916,,
16437,3002703,East-West Hw+Mall Entrance,,38.966953,-76.95813,,
16442,6001234,Shirlington+Bay A,,38.83942,-77.087227,,
16448,6001237,Shirlington+Bay D,,38.839405,-77.087486,,
16456,6001236,Shirlington+Bay C,,38.83934,-77.08754,,
16459,6001235,Shirlington+Bay B,,38.839218,-77.087509,,
16511,6001227,Arlington Mill Dr+S Randolph St,,38.841885,-77.088295,,
16512,6001225,Arlington Mill Dr+Campbell Av,,38.842464,-77.090004,,
16543,6000028,31 St S+#4421,,38.837849,-77.092064,,
16551,3000375,Fisher Rd+Heather Hill Apt,,38.807835,-76.955956,,
16553,3000374,Fisher Rd+Heather Hill Apt,,38.808006,-76.955986,,
16556,3000385,Fisher Rd+St Moritz Dr,,38.809025,-76.9534,,
16615,4000890,W Braddock Rd+N Hampton Dr,,38.834461,-77.109108,,
16616,4000900,N Van Dorn St+W Braddock Rd,,38.831554,-77.106682,,
16617,4000345,N Van Dorn St+Park Place Condos,,38.832218,-77.099884,,
16630,5002393,University Dr+South St,,38.843513,-77.306137,,
16633,5002396,University Dr+North St,,38.846581,-77.305031,,
16634,5002389,University Dr+Main St,,38.846153,-77.305328,,
16636,5002395,University Dr+South St,,38.843521,-77.306274,,
16660,1003398,Pennsylvania Av NW+7 St NW,,38.893585,-77.022583,,
16662,1003040,14 St NW+Harvard St NW,,38.926231,-77.032471,,
16692,2000167,Georgia Av+Bonifant St,,38.993744,-77.02684,,
16716,2005431,Wayne Av+Dixon Av,,38.994663,-77.027657,,
16727,4000346,N Van Dorn St+Park Place Condos,,38.832348,-77.099808,,
16747,3000698,Avenue Apt Roadwy+Surrey Service Dr,,38.847359,-76.898636,,
16754,3003280,Hil Mar Dr+Regency Village Apt,,38.843193,-76.895065,,
16777,6000032,31 St S+#4201,,38.837734,-77.090904,,
16789,4000892,Dawes Av+Seminary Rd,,38.839832,-77.120094,,
16802,1001980,11 St NW+Columbia Rd NW,,38.928001,-77.027191,,
16803,1002008,11 St NW+Irving St NW,,38.92897,-77.027428,,
16808,1002981,New Hampshire Av NW+Georgia Av NW,,38.935772,-77.024551,,
16816,1003470,Kennedy Ctr Rdwy+Kennedy Ctr,,38.895832,-77.054527,,
16817,1003152,25 St NW+F St NW,,38.898071,-77.053329,,
16819,4000893,Dawes Av+Seminary Rd,,38.839619,-77.120316,,
16849,1003048,11 St NW+Harvard St NW,,38.926502,-77.0271,,
16850,1003049,11 St NW+Fairmont St NW,,38.924473,-77.027092,,
16851,1003050,11 St NW+Clifton St NW,,38.922485,-77.027084,,
16861,1003466,11 St NW+I St NW,,38.90152,-77.027184,,
16871,1003044,New Hampshire Av NW+Randolph St NW,,38.938324,-77.022919,,
16881,3003208,Belcrest Rd+Freedom Wy,,38.968307,-76.954269,,
16893,1003703,K St NW+16 St NW,,38.902477,-77.035843,,
16906,1003588,Alabama Av SE+13 St SE,,38.844891,-76.987915,,
16908,1003143,Congress Heights+Bay D,,38.845474,-76.98761,,
16909,1003570,10 St NW+Constitution Av NW,,38.892448,-77.026176,,
16921,1003654,R St NW+7 St NW,,38.912621,-77.022675,,
16934,1003635,Commodore Joshua Barney Dr NE+Wesley House,,38.925003,-76.955589,,
16937,1003647,Florida Av NE+2 St NE,,38.90815,-77.003052,,
16939,4000970,W Abingdon Dr+Bashford Ln,,38.818813,-77.044586,,
16940,6000240,Columbia Pk+S Highland St,,38.862171000000004,-77.088844,,
16949,5004603,Nutley St+Lee Hwy,,38.871269,-77.262932,,
16950,3004085,Silver Hill Rd+West Av,,38.852551,-76.91301,,
16953,5004577,George Mason Bl+Armstrong St,,38.841133,-77.307045,,
16954,5004578,George Mason Bl+School St,,38.83765,-77.308968,,
16955,2001359,Wheaton+Bay B,,39.03754,-77.05085,,
16958,3004080,Mission Dr+Greenbelt Rd,,38.991001,-76.82357,,
16959,3004081,Mission Dr+Greenbelt Rd,,38.990982,-76.823753,,
16967,1003644,Ft Lincoln Dr NE+R C Weaver Wy NE,,38.923023,-76.958008,,
16968,3004082,Gardenway+Ridge Rd,,39.000648,-76.873199,,
17010,1003656,Georgia Av-Petworth+Bay B,,38.937016,-77.024544,,
17046,4000880,King St+Kenwood Av,,38.825211,-77.084808,,
17051,4000992,King St+Alexandria HS,,38.824711,-77.084244,,
17067,1003521,Massachusetts Av NW+7 St NW,,38.902168,-77.021614,,
17112,1002412,Hawaii Av NE+2 St NE,,38.944504,-77.003883,,
17155,3004086,Baltimore Av+Contee Rd,,39.075508,-76.868881,,
17171,1003660,New York Av NW+9 St NW,,38.902107,-77.024628,,
17207,6001238,Arlington Mill Dr+Campbell Av,,38.842445,-77.090279,,
17209,3004091,Suitland+Bay H,,38.844906,-76.932404,,
17215,3004090,Hall Rd+Ashleigh Station Ct,,38.903103,-76.736916,,
17224,5004575,Pickett Rd+Barristers Keeper Cir,,38.852318,-77.272102,,
17225,5004574,Pickett Rd+Shelly Krasnow Ln,,38.85355,-77.271515,,
17226,3003971,Princess Garden Pkwy+#6512,,38.97538,-76.866196,,
17227,3003972,Princess Garden Pkwy+#6512,,38.975361,-76.866318,,
17229,2001680,Mahan Rd+FDA,,39.03474,-76.983528,,
17230,6001239,Columbia Pk+S Monroe St,,38.860836,-77.093552,,
17237,6001251,Wilson Bl+N Randolph St,,38.880009,-77.110176,,
17243,3004115,Bowie Health Ctr+Northview Dr,,38.945782,-76.739738,,
17248,1003671,Joshua Barney Dr NE+Recreation Ctr,,38.926987,-76.956314,,
17258,3004098,River Rd+Haig Dr,,38.96814,-76.923035,,
17259,3004099,River Rd+Haig Dr,,38.968643,-76.924019,,
17260,3004100,Walker Mill Rd+Wendover Dr,,38.873177,-76.882103,,
17261,3004101,Walker Mill Rd+Wendover Dr,,38.873199,-76.882202,,
17263,3004104,Van Dusen Rd+Contee Rd,,39.083729,-76.883476,,
17271,3004107,New Hampshire Av+Glenside Dr,,38.981216,-76.989243,,
17277,3004116,Riggs Rd+Forestdale Dr,,39.02317,-76.966949,,
17281,3001843,Belcrest Rd+Queens Chapel Rd,,38.964314,-76.953064,,
17292,6000364,N George Mason Dr+N Pershing Dr,,38.872066,-77.108505,,
17293,6001254,N George Mason Dr+Pershing Dr,,38.871788,-77.108482,,
17295,3004097,Powder Mill Rd+Cherry Hill Rd,,39.038937,-76.94783,,
17296,3004094,Suitland Rdwy+Suitland Federal Ctr,,38.845959,-76.930649,,
17298,1003474,Eastern Av NW+N Capitol St NE,,38.970711,-77.008766,,
17299,1003473,Eastern Av NE+N Capitol St NE,,38.970173,-77.008224,,
17301,5004559,Braddock Rd+Rose Wy,,38.826134,-77.286079,,
17304,4000984,N Hampton Dr+Ford Av,,38.836708,-77.10643,,
17305,4000987,N Hampton Dr+Ford Av,,38.836773,-77.106239,,
17306,4000986,N Hampton Dr+#3101,,38.837921,-77.105972,,
17308,3003536,Laurel Bowie Rd+Ft Meade Rd,,39.094501,-76.842766,,
17309,3003587,Laurel-Bowie Rd+#14333,,39.087231,-76.84668,,
17310,3004044,Laurel-Bowie Rd+Clubhouse Bl,,39.089233,-76.845932,,
17319,3003956,Iverson St+23 Pl,,38.834137,-76.957764,,
17322,3004029,Campus Wy North+Lake Arbor Wy,,38.905598,-76.827309,,
17325,2002910,Fenton St+Roeder Rd,,38.997364,-77.026497,,
17328,3004045,Cipriano Rd+10 St,,38.96624,-76.858902,,
17329,3003976,Greenbelt Rd+Aerospace Rd,,38.991074,-76.833038,,
17330,3003963,Greenbelt Rd+Aerospace Rd,,38.990833,-76.833069,,
17335,3004003,Van Dusen Rd+Killbarron Dr,,39.088921,-76.876778,,
17358,3004138,Ridge Rd+Laurel Hill Rd,,39.011078,-76.875893,,
17359,3004140,Ridge Rd+Research Rd,,39.011349,-76.878014,,
17360,3004142,Ridge Rd+73 Ct,,39.011333,-76.880478,,
17362,3004144,Lastner Ln+Julien Ct,,39.009048,-76.885254,,
17363,3004146,Lastner Ln+Ivy Ln,,39.0075,-76.888695,,
17365,3004148,Ivy Ln+Ridge Rd,,39.007732,-76.89061,,
17366,3004159,Ivy Ln+Turner Pl,,39.008476,-76.892349,,
17370,3004147,Ivy Ln+Lastner Ln,,39.00737,-76.888924,,
17371,3004145,Lastner Ln+Julien Ct,,39.008915,-76.885567,,
17373,3004149,Ridge Rd+Ivy Ln,,39.007526,-76.8908,,
17374,3004143,Ridge Rd+73 Ct,,39.01123,-76.880341,,
17375,3004141,Ridge Rd+Research Rd,,39.011219,-76.87838,,
17376,3004139,Ridge Rd+Laurel Hill Rd,,39.011024,-76.876312,,
17377,3003566,Ridge Rd+21 Ct,,38.999187,-76.874924,,
17378,3004150,Edmonston Rd+Breezewood Dr,,38.998928,-76.900253,,
17379,3004151,Breezewood Dr+Springhill Ln,,39.000744,-76.903175,,
17381,3002331,Breezewood Dr+Cherrywood Ln,,39.001438,-76.909996,,
17382,3004155,Campus Dr+52 Av,,38.976906,-76.923462,,
17383,3004153,Campus Dr+51 Av,,38.977409,-76.925011,,
17384,3003488,Springhill Dr+Springhill Ln,,39.005138,-76.902679,,
17385,3004160,Springhill Dr+Cherrywood Terr,,39.005707,-76.903534,,
17386,3003788,Springhill Dr+Cherrywood Ln,,39.006989,-76.905518,,
17387,3004154,Campus Dr+51 Av,,38.9771,-76.924896,,
17388,3004156,Campus Dr+52 Av,,38.976765,-76.923431,,
17392,3003463,Springhill Dr+Springhill Ln,,39.004921,-76.90213,,
17393,3003565,Springhill Dr+Cherrywood Terr,,39.005733,-76.903328,,
17394,3003787,Springhill Dr+Cherrywood Ln,,39.007183,-76.905602,,
17395,3004152,Breezewood Dr+Springhill Ln,,39.000736,-76.903633,,
17396,2002933,Rockville+Bay A,,39.08506,-77.146584,,
17411,1003133,N H Burroughs Av NE+Minnesota Av NE,,38.901718,-76.9422,,
17412,1003677,Texas Av SE+E St SE,,38.883572,-76.941406,,
17413,3004136,Greenbelt Rd+Frankfort Dr,,38.993149,-76.868362,,
17414,3004134,Greenbelt Rd+Hanover Pkwy,,38.993862,-76.872978,,
17415,3004135,Greenbelt Rd+Hanover Pkwy,,38.993671,-76.873451,,
17416,3004137,Greenbelt Rd+Frankfort Dr,,38.992989,-76.869209,,
17417,1003683,Marion Barry Av SE+14 St SE,,38.866894,-76.98542,,
17420,1003297,58 St NE+Eads St NE,,38.896023,-76.917793,,
17422,1003302,58 St NE+Eads St NE,,38.895679,-76.917725,,
17424,1003298,Dix St NE+59 St NE,,38.894474,-76.916641,,
17429,1003301,Dix St NE+59 St NE,,38.894573,-76.916161,,
17436,1002636,5 St NW+Longfellow St NW,,38.95768,-77.020004,,
17437,1002633,5 St NW+Longfellow St NW,,38.95739,-77.019913,,
17438,1003687,5 St NW+Missouri Av NW,,38.958633,-77.019981,,
17441,1003688,Southern Av SE+9 St SE,,38.830685,-76.989349,,
17446,1001928,7 St NE+Franklin St NE,,38.925926,-76.996132,,
17447,1002028,7 St NE+Jackson St NE,,38.929268,-76.99614,,
17449,1002035,7 St NE+Jackson St NE,,38.929562,-76.996269,,
17462,1003731,Van Ness St NW+Reno Rd NW,,38.943188,-77.069023,,
17463,1003706,Mississippi Av SE+19 St SE,,38.84383,-76.975571,,
17464,1003708,Mississippi Av SE+21 St SE,,38.843857,-76.974022,,
17465,1003707,Mississippi Av SE+19 St SE,,38.843899,-76.976013,,
17466,1003709,Mississippi Av SE+21 St SE,,38.843956,-76.974106,,
17468,1003680,H St NE+11 St NE,,38.90028,-76.991264,,
17477,1001545,11 St NW+R St NW,,38.912487,-77.02697,,
17481,1001151,H St NE+6 St NE,,38.90028,-76.997887,,
17485,1001144,H St NE+6 St NE,,38.900162,-76.998039,,
17494,1003801,Southern Av SE+Southern Av Apt,,38.827007,-76.993935,,
17495,3000537,Southern Av SE+Chesapeake St SE,,38.828968,-76.991264,,
17500,1000017,3 St SE+Livingston Rd SE,,38.82402,-77.001984,,
17512,3004241,Washington Bl+Main St,,39.103222,-76.844521,,
17514,2005486,Veirs Mill Rd+Claridge Rd,,39.048256,-77.069176,,
17524,4001018,Mark Center Av+Mark Center Dr,,38.831608,-77.117737,,
17528,4000352,N Beauregard St+Rayburn Av,,38.832848,-77.123215,,
17529,4001020,Mark Center Dr+N Beauregard St,,38.832748,-77.119621,,
17534,4001019,Dulany St+Duke St,,38.804417,-77.063522,,
17573,1003488,Nebraska Av NW+#4333,,38.945236,-77.079742,,
17574,1003494,Florida Av NW+1 St NW,,38.912159,-77.012375,,
17576,1003537,Virginia Av NW+E St NW,,38.895901,-77.047554,,
17578,1003672,Marion Barry Av SE+17 St SE,,38.86618,-76.981339,,
17579,1003745,Woodley Rd NW+32 St NW,,38.930374,-77.063004,,
17583,1003742,Massachusetts Av NE+1 St NE,,38.89724,-77.008194,,
17585,1003744,Massachusetts Av NE+Columbus Cir NE,,38.895954,-77.005112,,
17587,5004627,Nutley St+Lee Hwy,,38.870857,-77.263191,,
17622,1003750,Pomeroy Rd SE+Stanton Rd SE,,38.855942,-76.987297,,
17630,2005441,Falls Rd+Liberty Ln,,39.051975,-77.186005,,
17631,2000429,Falls Rd+Potomac Tennis Ln,,39.029629,-77.201706,,
17633,2005440,Falls Rd+Liberty Ln,,39.052158,-77.185425,,
17634,2005418,Falls Rd+Falls Farm Dr,,39.053852,-77.183617,,
17640,5004629,Seven Corners+Bay A,,38.870838,-77.152977,,
17642,5004630,Seven Corners+Bay B,,38.870773,-77.152733,,
17644,1003229,Stadium-Armory+Bay E,,38.888733,-76.977142,,
17650,1001167,Minnesota Av NE+Hunt Pl NE,,38.9007,-76.944168,,
17655,2005488,Georgia Av-ICC P+R+Bus Shelter,,39.116638,-77.076012,,
17656,2005492,Briggs Chaney Rd+Legend Oaks Rd,,39.070457,-76.937614,,
17657,2005491,Briggs Chaney Rd+Legend Oaks Rd,,39.070507,-76.937485,,
17658,1003754,Pennsylvania Av SE+27 St SE,,38.872627,-76.968742,,
17662,1003690,M St SW+4 St SW,,38.876541,-77.01812,,
17675,5001266,Arlington Bl+Leesburg Pk,,38.872627,-77.158585,,
17676,3004262,Allentown Rd+Perrie Ln,,38.806465,-76.903793,,
17677,3004263,Allentown Rd+Perrie Ln,,38.806335,-76.903603,,
17689,1003759,ML King Jr Av SE+Marion Barry Av SE,,38.867199,-76.988617,,
18079,3000232,Livingston Rd+Murray Hill Dr,,38.781185,-76.995277,,
18081,1000499,M St SE+9 St SE,,38.8764,-76.993355,,
18082,1000527,8 St SE+L St SE,,38.877811,-76.994942,,
18090,1003760,18 St NW+Belmont Rd NW,,38.920181,-77.041924,,
18103,1001960,7 St NE+Hamlin St NE,,38.927299,-76.996109,,
18104,1001966,7 St NE+Hamlin St NE,,38.927586,-76.996246,,
18110,3003592,Suffolk Av+Bend St,,38.882671,-76.911064,,
18111,3000928,Suffolk Av+Gateway Village #505,,38.883389,-76.910706,,
18112,3000929,Suffolk Av+Gateway Village #505,,38.883705,-76.910606,,
18113,3002589,Suffolk Av+Bend St,,38.882633,-76.911217,,
18118,2005424,Lockwood Dr+White Oak Ctr,,39.040859,-76.98777,,
18119,2001455,Lockwood Dr+White Oak Park Apt,,39.041153,-76.985512,,
18120,2001097,Lockwood Dr+December Dr,,39.041489,-76.981529,,
18121,2005446,Industrial Pkwy+MVA Entrance,,39.054234,-76.969475,,
18122,2005447,Industrial Pkwy+MVA Entrance,,39.054409,-76.969513,,
18124,2005439,Briggs Chaney Rd+Auto Bl,,39.080429,-76.945915,,
18125,2001452,Galway Dr+Galway Pl,,39.058903,-76.944138,,
18127,1003678,Adams Mill Rd NW+Columbia Rd NW,,38.923107,-77.042831,,
18139,1001370,37 St NW+O St NW,,38.90736,-77.07164,,
18140,1001345,Prospect St NW+36 St NW,,38.905834,-77.069771,,
18141,1001354,35 St NW+N St NW,,38.906662,-77.068962,,
18150,2001143,Fenton St+Ellsworth Dr,,38.996445,-77.025093,,
18153,1001566,14 St NW+R St NW,,38.912842,-77.032059,,
18156,3004267,Hill Rd+Carlough St,,38.898682,-76.883347,,
18157,6000356,S Courthouse Rd+2 St S,,38.871384,-77.081711,,
18165,4001025,Bisdorf Dr+Bisdorf Bldg,,38.840897,-77.115623,,
18174,1002202,14 St NW+Parkwood Pl NW,,38.935585,-77.032669,,
18196,1001362,14 St NW+N St NW,,38.907097,-77.031822,,
18197,1001996,14 St NW+Irving St NW,,38.929127,-77.032516,,
18201,1001049,F St NW+13 St NW,,38.897427,-77.029274,,
18202,1001051,F St NW+12 St NW,,38.897434,-77.027878,,
18204,6000800,Pentagon+Bay U13,,38.869678,-77.05291,,
18212,1003217,Brookland-CUA+Bay J,,38.933216,-76.993752,,
18215,1003076,Rock Creek Church Rd NW+Upshur St NW,,38.942402,-77.013077,,
18216,4001015,Mark Center+Bay 1,,38.83149,-77.11747,,
18225,1003736,DC Village Ln SW+Shepherd Pw Division,,38.815815,-77.014259,,
18232,6000878,S Eads St+Army-Navy Dr,,38.864445,-77.054382,,
18233,1001833,Edgewood St NE+Douglas St NE,,38.923248,-77.000008,,
18236,5001473,Haycock Rd+Leesburg Pk,,38.896305,-77.188942,,
18244,4000985,King St+N Hampton Dr,,38.838078,-77.10424,,
18246,1003755,8 St SE+L St SE,,38.877289,-76.995026,,
18252,2005493,Connecticut Av+Franklin St,,39.018265,-77.077843,,
18260,1002690,5 St NW+Oglethorpe St NW,,38.961491,-77.019951,,
18261,1002683,5 St NW+Oglethorpe St NW,,38.961216,-77.019836,,
18262,1000505,M St SE+New Jersey Av SE,,38.876377,-77.003731,,
18263,1003032,M St SE+Half St SE,,38.876419,-77.006989,,
18264,1003286,M St SE+Isaac Hull Av SE,,38.876575,-76.997528,,
18273,1003771,14 St NW+Emerson St NW,,38.950237,-77.033501,,
18298,3004103,Van Dusen Rd+Contee Rd,,39.083775,-76.883202,,
18300,3004269,Health Center Dr+Bowen Apt,,38.948414,-76.74128,,
18301,2005494,Connecticut Av+Jones Bridge Rd,,38.999031,-77.077103,,
18302,2005495,Connecticut Av+Jones Bridge Rd,,38.999062,-77.076813,,
18308,1003693,22 St NE+E Capitol St NE,,38.89082,-76.973946,,
18314,2005449,River Rd+Little Falls Pkwy,,38.962761,-77.100487,,
18316,2003687,New Hampshire Av+Northwest Dr X,,39.037376,-76.989273,,
18326,3004169,Race Track Rd+Normal School Rd,,39.007523,-76.764366,,
18327,3004170,Race Track Rd+Normal School Rd,,39.007553,-76.76445,,
18328,3004181,Central Av+Pennsbury Dr,,38.900406,-76.728889,,
18333,3004124,East-West Hwy+Toledo Ter,,38.966976,-76.962654,,
18334,3004162,Auth Rd+Magruder Av,,38.814983,-76.899208,,
18335,3004161,Auth Rd+#6208-6220,,38.815022,-76.899155,,
18337,3004126,Campus Wy South+College Station Dr,,38.88969,-76.826744,,
18340,3004166,Allentown Rd+Andrews Main Gate,,38.820457,-76.887283,,
18342,3004184,Indian Head Hwy+Audrey Ln,,38.819099,-76.999718,,
18343,3004186,Larchmont Av+Emo St,,38.877838,-76.919693,,
18344,3004189,Livingston Rd+Busit Av,,38.786968,-76.990204,,
18348,3004205,Riggs Rd+Sargent Rd,,38.969624,-76.983734,,
18353,3004163,Auth Rd+Medford Av,,38.816841,-76.901352,,
18357,3004229,Baltimore Av+Montgomery Rd,,39.027824,-76.917404,,
18358,3004230,Baltimore Av+Montgomery Rd,,39.028496,-76.91671,,
18359,3004231,Baltimore Av+Cypress St,,39.082493,-76.863602,,
18362,3003968,Cherry Ln+Ashford Bl,,39.092739,-76.864632,,
18363,1003710,Nebraska Av NW+Ward Cir NW,,38.938663,-77.085358,,
18365,3002929,Baltimore Av+#11712,,39.047161,-76.900742,,
18366,3002486,Baltimore Av+Garrett Av,,39.041527,-76.904228,,
18369,1003775,Kenilworth Ter NE+Hayes St NE,,38.900654,-76.947685,,
18370,1003774,H St NE+4 St NE,,38.900314,-77.000381,,
18371,1003657,K St NW+N Capitol St NW,,38.902569,-77.009506,,
18372,1003639,K St NW+New Jersey Av NW,,38.902588,-77.013504,,
18373,1003658,K St NW+4 St NW,,38.90258,-77.016624,,
18374,1003659,K St NW+5 St NW,,38.902576,-77.019249,,
18375,1003651,K St NW+5 St NW,,38.9025,-77.019188,,
18376,1003650,K St NW+4 St NW,,38.902473,-77.015892,,
18377,1003649,K St NW+1 St NW,,38.902489,-77.012436,,
18378,1003648,K St NE+N Capitol St NE,,38.902435,-77.00882,,
18379,3004271,St Barnabas Rd+Kernal Ln X,,38.820934,-76.956505,,
18380,3004270,Addison Rd+L St,,38.903259,-76.914581,,
18390,1000509,M St SE+S Capitol SE,,38.876553,-77.008469,,
18392,1003735,26 St NE+Phelps HS,,38.900616,-76.97023,,
18393,1003285,M St SE+10 St SE,,38.876575,-76.992111,,
18395,3002456,Baltimore Av+Sunnyside Av,,39.026508,-76.919373,,
18397,3002503,Powder Mill Rd+34 Pl,,39.051094,-76.922699,,
18400,1003721,Wisconsin Av NW+Calvert St NW,,38.922379,-77.072731,,
18402,1003001,M St SW+Half St SW,,38.876556,-77.010017,,
18408,1003781,11 St SE+O St SE,,38.873547,-76.991287,,
18418,3004275,New Hampshire Av+Northampton Dr,,39.006489,-76.980423,,
18419,3004276,New Hampshire Av+Northampton Dr,,39.006535,-76.980164,,
18422,1003782,Minnesota Av SE+Ely Pl SE,,38.883465,-76.95752,,
18423,2005499,Mahan Rd+New Hampshire Av,,39.034348,-76.984825,,
18424,2005498,Mahan Rd+New Hampshire Av,,39.034081,-76.984909,,
18429,3004283,Oxon Hill Rd+Tanger Bl,,38.797672,-77.002785,,
18433,1003780,11 St SE+O St SE,,38.873459,-76.991463,,
18443,6001332,N Sycamore St+17 St N,,38.882755,-77.154922,,
18490,1002090,Woodley Rd NW+35 St NW,,38.931576,-77.068741,,
18491,1002083,Woodley Rd NW+35 St NW,,38.931675,-77.06842,,
18493,1000793,E Capitol St NE+15 St NE,,38.889702,-76.983276,,
18495,5004686,Government Center Pkwy+Lower Park Dr,,38.852955,-77.346977,,
18496,5004688,Government Center Pkwy+River Forth Dr,,38.853668,-77.344421,,
18497,5004683,Ridge Top Rd+Cavalier Landing Ct,,38.851929,-77.341934,,
18501,5004684,Ridge Top Rd+Cavalier Landing Ct,,38.852043,-77.341629,,
18502,5004687,Government Center Pkwy+Fairfax Green Dr,,38.853859,-77.345032,,
18503,5004685,Government Ctr Pkwy+Lower Park Dr,,38.852936,-77.347771,,
18505,5004692,Government Center Pkwy+Forum Dr,,38.851124,-77.355743,,
18506,5004690,Government Center Pkwy+Oakdale Crescent Ct,,38.851505,-77.351578,,
18509,5004693,Government Center Rdwy+Bay 1,,38.853374,-77.358269,,
18511,5004689,Government Center Pkwy+Runabout Ln,,38.851421,-77.352287,,
18512,5004691,Government Center Pkwy+Forum Dr,,38.851414,-77.355728,,
18516,5004722,Monument Dr+Fair Lakes Pkwy,,38.860786,-77.366043,,
18518,5004697,Random Hills Rd+Summit Corner Dr,,38.859947,-77.354912,,
18519,5004699,Random Hills Rd+Grey Finch Dr,,38.858318,-77.344765,,
18520,5004701,Random Hills Rd+Ridge Top Rd,,38.857529,-77.339981,,
18521,5004704,Waples Mill Rd+Fairfax Bl,,38.856766,-77.335999,,
18522,5004702,Random Hills Rd+Verret Dr,,38.857555,-77.339432,,
18523,5004700,Random Hills Rd+Grey Finch Dr,,38.85844,-77.344238,,
18524,5004698,Random Hills Rd+Summit Corner Dr,,38.860058,-77.355087,,
18526,5004721,Monument Dr+Fair Lakes Pkwy,,38.860542,-77.365562,,
18527,5004717,Government Center Pkwy+Monument Dr,,38.857635,-77.360237,,
18528,5004703,Waples Mill Rd+Fairfax Bl,,38.856731,-77.335678,,
18530,1000778,E Capitol St SE+52 St SE,,38.889675,-76.927361,,
18531,5001288,Jermantown Rd+Arrowhead Dr,,38.873497,-77.31474299999999,,
18535,1003785,Monroe St NE+7 St NE,,38.932281,-76.995789,,
